date	title	type_new
2024-02-15	El primer mandatario viajó con el canciller (e), Luis Gilberto Murillo.	Politica
2024-02-15	Algunos miembros del gabinete han generado polémica por sus intervenciones públicas. Análisis.	Politica
2024-02-15	Los cancilleres de ambos países se reunión en Bogotá y hubo avances para adelantar el proceso.	Politica
2024-02-15	Presidente Gustavo Petro asistirá a la Conferencia de Seguridad en Múnich, Alemania	Politica
2024-02-15	Análisis: ¿Hay injerencia indebida por solicitud de CIDH y ONU en elección de fiscal?	Politica
2024-02-14	Petro: 'los que excluyen a la cidh y a la onu desencadenan dictaduras y genocidios'	Politica
2024-02-14	Presidente petro eleva el tono de sus mensajes sobre la supuesta campana en su contra	Politica
2024-02-14	Los cargos claves que faltan por nombrar en el gobierno del presidente petro	Politica
2024-02-14	Presidente petro condecora con orden de boyaca al liceo frances	Politica
2024-02-14	Presidente petro habla sobre el llamado de la onu a la corte por eleccion de la fiscal	Politica
2024-02-14	'eso es dar papaya': gustavo bolivar critico la citacion de las marchas el 8 de febrero	Politica
2024-02-14	ONU hace llamado para concluir elección del fiscal y pide al Gobierno brindar garantías	Politica
2024-02-13	Pasaportes: ¿Por qué interesados en licitación dicen que pliego favorece a Thomas Greg?	Politica
2024-02-13	Cielo rusinque respondio a la fiscalia, que aclaro denuncias por seguimientos ilegales	Politica
2024-02-13	Atencion: gobierno y corte suprema se enfrentan por asedio de manifestantes	Politica
2024-02-13	Petro confunde a exmagistrado con defensor dd.hh. en pedido para que corte elija fiscal	Politica
2024-02-13	Un 72 por ciento esta en contra del nombramiento de armando benedetti como embajador	Politica
2024-02-13	Gobernadores rechazan ola de violencia en el pais y piden recuperar el orden publico	Politica
2024-02-13	Pasaportes: primeras observaciones dicen que nuevos pliegos favorecen a thomas greg	Politica
2024-02-12	Cancillería pidió acompañamiento de Secretaría de Transparencia para nueva licitación	Politica
2024-02-12	Desaprobación de gestión del presidente Petro está en 59 por ciento, según Opinómetro	Politica
2024-02-12	Cielo rusinque denuncia seguimientos a su vivienda y hace llamado a la fiscalia	Politica
2024-02-11	Presidente critica a medios y dice que bloqueo a entrada de la corte duro '10 segundos'	Politica
2024-02-11	Petro se pronuncia tras renuncia de marelbys meza a programa de proteccion de testigos	Politica
2024-02-11	Presidente petro se dirigira al pais: este domingo en la noche habra alocucion	Politica
2024-02-11	Las graves implicaciones del asedio al palacio de justicia	Politica
2024-02-11	'no estamos en la tarea de presionar a la corte suprema': ministro velasco	Politica
2024-02-10	'Una de las principales aerolíneas del mundo vendrá a Colombia': Petro sobre Emirates	Politica
2024-02-09	Así reconoció el Estado colombiano su responsabilidad en el crimen de Guillermo Cano	Politica
2024-02-09	Los 5 retos que tendra luis gilberto murillo, quien recibe una cancilleria agrietada	Politica
2024-02-09	La version del presidente petro sobre lo que paso en el palacio de justicia	Politica
2024-02-09	‘no hubo heridos, secuestro o mas’: presidente petro frente a criticas por marchas	Politica
2024-02-09	Gobernadores del pais envian carta al presidente petro para pedir autonomia territorial	Politica
2024-02-09	'continuaremos fortaleciendo la presencia de colombia': canciller (e) luis g. murillo	Politica
2024-02-09	'tuvimos una amenaza al funcionamiento de nuestra democracia': presidente del congreso	Politica
2024-02-09	Centro Democrático pide cita con relator de la CIDH: esta es la denuncia que harán	Politica
2024-02-09	La OEA habla de 'amenazas de interrupción' al mandato del presidente Petro	Politica
2024-02-09	Luis gilberto murillo sera el canciller encargado tras suspension de alvaro leyva	Politica
2024-02-08	Presidente petro convoco a consejo de seguridad tras bloqueo en el palacio de justicia	Politica
2024-02-08	Familia resalta reconocimiento que hara estado por crimen del director guillermo cano	Politica
2024-02-08	Daniel rojas (sae) es el director encargado del dnp tras salida de jorge ivan gonzalez	Politica
2024-02-08	Secretario general de la oea dice que se debe respetar la autonomia del poder judicial	Politica
2024-02-08	Petro: 'ordenes a la policia las da el presidente, solicito a la procuradora mesura'	Politica
2024-02-08	Petro ordena a la Policía actuar 'sobre personas que impiden movilidad de magistrados'	Politica
2024-02-08	Oficializan ente para superación del estado de cosas inconstitucional en La Guajira	Politica
2024-02-08	Este es el millonario salario que recibira armando benedetti, nuevo embajador en la fao	Politica
2024-02-08	Petro lamenta suspension del canciller para reunion con consejo de seguridad	Politica
2024-02-08	Armando benedetti ya se posesiono como embajador de colombia ante la fao	Politica
2024-02-08	El nuevo director de invima seria francisco rossi buenaventura	Politica
2024-02-08	Gobierno acepto la renuncia de mercedes gomez villamarin, directora de invias	Politica
2024-02-08	¿quien quedara a cargo de la cancilleria tras anuncio de leyva de acatar la suspension?	Politica
2024-02-07	Canciller Álvaro Leyva anuncia que se separa del cargo para cumplir con la suspensión	Politica
2024-02-07	Presidente Gustavo Petro se pronuncia tras anuncio de Leyva de separarse del cargo	Politica
2024-02-07	¿nombramiento de benedetti como embajador podria caerse por decision de procuraduria?	Politica
2024-02-07	Petro: 'una ministra dejo que se robaran $ 70.000 millones y no hubo suspension'	Politica
2024-02-07	Presidente petro lamenta el fallecimiento de sebastian pinera	Politica
2024-02-07	Vicepresidenta francia marquez lamento la muerte de sebastian pinera	Politica
2024-02-07	Es oficial: publican decreto que designa a benedetti como embajador ante la fao	Politica
2024-02-07	Cuestionan el silencio del presidente petro ante muerte de sebastian pinera	Politica
2024-02-07	Sindicato de Cancillería rechaza designación de Benedetti como embajador ante la FAO	Politica
2024-02-07	Presidente Petro dice que no hay presiones a la Corte, pero mantiene llamado a marchas	Politica
2024-02-07	¿que hay detras del aumento de cargos en la cancilleria y la creacion de 9 embajadas?	Politica
2024-02-07	El gobierno petro renueva puestos claves: los que llegan y salen del ejecutivo	Politica
2024-02-06	Cancilleria colombiana lamenta muerte de sebastian pinera y resalta su aporte a la paz	Politica
2024-02-06	¿canciller leyva participo en reunion con jon finer a pesar de su suspension?	Politica
2024-02-06	Los compromisos a los que llego colombia y ee.uu. tras encuentro petro-finer	Politica
2024-02-06	Francia marquez niega haber omitido declaracion de apartamento que tiene en cali	Politica
2024-02-06	Cuestionan uso del Sena y RTVC para invitar a las marchas convocadas por Petro	Politica
2024-02-06	El ruido político y jurídico que genera el regreso de Armando Benedetti al Gobierno	Politica
2024-02-06	Venezuela: lo que estados unidos espera de colombia tras dialogo con presidente petro	Politica
2024-02-06	‘las mujeres colombianas han asumido un liderazgo mundial en promover agenda de genero’	Politica
2024-02-05	¿de que hablaron el presidente petro y funcionarios de biden en la casa de narino?	Politica
2024-02-05	¿que significa que el presidente tenga en la red x su principal via de comunicacion?	Politica
2024-02-05	Pacto historico convoca reunion para discutir la hoja de ruta para ser un partido unico	Politica
2024-02-05	Las claves para entender la tormenta politica por la supuesta 'ruptura institucional'	Politica
2024-02-17	La hierba aromática que mejora la memoria, cuida al cerebro y se consigue en todo lado	Politica
2024-02-18	‘No estoy embarcado en el federalismo’: gobernador Rendón sobre la autonomía fiscal	Politica
2024-02-18	El competido ‘lobby’ en Washington entre la izquierda y la derecha colombiana	Politica
2024-02-18	César Gaviria dice que hay una 'desquiciada intención' de destruir el sistema de salud	Politica
2024-02-16	El expresidente de Colombia, además, dijo que hay un retroceso en acuerdos en Venezuela.	Politica
2024-02-16	El exmandatario criticó los resultados que tuvo la economía en el 2023.	Politica
2024-02-15	El expresidente se pronunció tras las declaraciones del organismo sobre la elección del Fiscal.	Politica
2024-02-14	El expresidente y jefe del liberalismo envió un comunicado sobre su postura frente al Ejecutivo.	Politica
2024-02-13	Mientras que afines al gobierno destacaron el comunicado, la oposición lo calificó de intervención.	Politica
2024-02-13	La Corte Suprema abrió investigación contra el representante por presunta injuria.	Politica
2024-02-13	Aunque hay tendencias en contra del Ejecutivo, cada colectividad tuvo respuestas dispares.	Politica
2024-02-12	Cada tercer día, un funcionario agredió a la prensa en 2023, según la Flip	Politica
2024-02-12	Encuentro de expresidentes: Iván Duque y César Gaviria se reunieron en Bogotá	Politica
2024-02-12	Le siguen ASI, Partido Conservador y Cambio Radical.	Politica
2024-02-12	El senador del Polo Democrático alertó sobre posibles afectaciones a la autonomía judicial.	Politica
2024-02-10	El senador aseguró que 'la democracia colombiana está en riesgo'.	Politica
2024-02-09	En redes circula una publicación falsa que nunca ha aparecido en ninguna de nuestras plataformas.	Politica
2024-02-09	Las voces de rechazo al asedio a la Corte: el país repudia la afrenta a la justicia	Politica
2024-02-08	Alejandro Gaviria: 'El Partido Liberal no debería ser partido de gobierno'	Politica
2024-02-08	Uribe habla de eleccion del fiscal y pide garantizar seguridad y libertad a magistrados	Politica
2024-02-08	Gaviria: 'el presidente petro esta actuando con actos violatorios de la constitucion'	Politica
2024-02-08	Sectores cuestionan llegada de juan felipe harman a ant por proceso en procuraduria	Politica
2024-02-08	Expresidente alvaro uribe cuestiona a extintas farc por sus criticas a la jep	Politica
2024-02-07	Los caminos para salir de la crisis politica desatada por la 'ruptura institucional'	Politica
2024-02-07	Ingrid betancourt responde a days vasquez por comentario sobre dineros de nicolas petro	Politica
2024-02-07	Gabriel Vallejo asume dirección del Centro Democrático de manera temporal	Politica
2024-02-06	Nubia Stella Martínez renunció a la dirección del Centro Democrático	Politica
2024-02-06	¿que les puede pasar a los 337 elegidos en 2023 que no informaron gastos de campana?	Politica
2024-02-05	337 elegidos en las regionales no han presentado sus cuentas de campana ante el cne	Politica
2024-02-05	Crece el llamado a la calma y a la reflexion en medio de tormenta politica en colombia	Politica
2024-02-03	Juan camilo restrepo: 'a las instituciones hay que dejarlas funcionar y respetarlas'	Politica
2024-02-02	Panamericanos| dura respuesta de agmeth escaf a presidente petro: 'no tenemos seriedad'	Politica
2024-02-02	Culpar a otros no es gobernar: exdirector del dapre de duque a petro por panamericanos	Politica
2024-02-02	I+D, la fundación de Iván Duque, lanza programa para promover liderazgo juvenil	Politica
2024-02-01	‘Barranquilla merece que gobierno le pida perdón’: Escaf por pérdida de Panamericanos	Politica
2024-02-01	Brecha de genero tambien se reflejo en la financiacion de campanas politicas en 2023	Politica
2024-01-31	'agredir a familiares y exponer su imagen es propio de la peor ralea': duque a petro	Politica
2024-01-31	Agmeth escaf le pide respuestas al presidente petro por silencio sobre panamericanos	Politica
2024-01-31	Armando benedetti sale en defensa de veronica alcocer tras polemica por sus viajes	Politica
2024-01-29	Colombia humana da su version sobre donacion de fecode	Politica
2024-01-28	'el pacto historico se une o se hunde': david racero sobre llamado del presidente petro	Politica
2024-01-28	Senadora Valencia cuestiona contratos de Colpensiones y sugiere entrega de ‘mermelada’	Politica
2024-01-28	Vargas Lleras responsabiliza al gobierno Petro por gestión de los incendios en el país	Politica
2024-01-27	Las carta sin respuesta de la casa de narino / en secreto	Politica
2024-01-26	Catherine juvinao denuncia que hackearon su instagram: 'estamos escalando la situacion'	Politica
2024-01-26	Pacto historico anuncio primeros pasos para convertirse en un partido unico	Politica
2024-01-25	La defensa de humberto de la calle al director de la dian: 'hay que apoyarlo'	Politica
2024-01-25	Cne anuncia duras sanciones para los candidatos que no informaron ingresos y gastos	Politica
2024-01-25	¿por que los partidos politicos de colombia recibiran menos plata del estado este ano?	Politica
2024-01-25	Las fuerzas en el Pacto a las que no les suena (y a las que sí) ser un solo partido	Politica
2024-01-23	'No es viable para nosotros': Mais sobre propuesta de Petro de unirse en un partido	Politica
2024-01-23	Partido conservador niega reuniones con minsalud y reitera que votara no a la reforma	Politica
2024-01-23	¿el pacto historico en pleno apoya idea del presidente petro de ser un unico partido?	Politica
2024-01-22	¿quien ocupara curul de piedad cordoba? el debate tras las listas del pacto historico	Politica
2024-01-22	'vamos a regresar a la direccion unica': lemos sobre el futuro del partido de 'la u'	Politica
2024-01-22	Integrantes de comision de genero de alianza verde piden expulsar a jota pe hernandez	Politica
2024-01-22	'si mi secuestro se alargo fue por obra de piedad cordoba': ingrid betancourt	Politica
2024-01-22	¿Qué hay detrás de la propuesta del presidente Petro de que el Pacto sea un partido?	Politica
2024-01-21	Piedad Córdoba: cuerpo de la senadora fue trasladado a Quibdó para honras fúnebres	Politica
2024-01-21	'mi familia solo tiene gratitud': sigifredo lopez recuerda a piedad cordoba	Politica
2024-01-21	Fotos: asi se veia piedad cordoba sin turbantes	Politica
2024-01-21	Centro democratico dice que pierre garcia y milton restrepo no pertenecen a su partido	Politica
2024-01-21	Piedad cordoba: la vida de luces y sombras de la senadora que fallecio el 20 de enero	Politica
2024-01-20	'le agradeci que hubiese ido a la selva a recogerme': clara rojas sobre piedad cordoba	Politica
2024-01-20	'incansable luchadora por la paz': rodrigo londono reacciona a muerte de piedad cordoba	Politica
2024-01-20	Piedad Córdoba: Iván Cepeda registra 'con tristeza' la muerte de la senadora	Politica
2024-01-20	'Nos queda la tarea de perdonar': Ingrid Betancourt sobre muerte de Piedad Córdoba	Politica
2024-01-20	Piedad cordoba: los cuatro hijos de la fallecida senadora del pacto historico	Politica
